Sx00,Sx01,Sx02,Sx03,Sx04,Sx05,Sx06,Sx07,Sx08,Sx09,r,theta,z
28,28,31,30,27,34,26,29,28,32,1.5,0,40
28,28,30,30,27,33,26,30,29,32,1.5,0,40
28,28,30,30,27,33,26,32,28,32,1.5,0,40
28,26,30,31,27,31,26,32,28,32,1.5,0,40
29,26,31,31,26,31,25,33,28,32,1.5,0,40
29,26,31,31,26,33,26,32,28,32,0,30,40
29,30,31,30,27,33,26,31,28,32,0,30,40
29,30,31,30,31,33,26,31,28,32,0,30,40
29,30,31,28,31,34,28,30,28,32,0,30,40
28,30,30,28,31,33,28,29,28,32,0,30,40
29,29,30,29,31,31,27,29,28,32,0,30,40
28,29,30,29,31,31,27,29,29,32,0,30,40
28,29,30,29,31,33,27,29,29,32,0,30,40
28,29,30,29,31,33,27,29,29,32,0,30,40
28,30,30,29,31,33,27,29,28,32,0,30,40
28,30,30,29,31,33,27,29,28,32,0,30,40
28,31,30,30,31,33,27,30,28,31,0,30,40
28,30,30,29,31,33,26,31,29,31,0,30,40
29,30,30,30,31,33,27,32,29,31,0,30,40
29,28,30,29,31,31,26,32,30,30,0,30,40
30,30,30,29,31,31,27,31,30,30,0,30,40
29,28,30,29,31,31,26,32,31,30,0,30,40
28,28,30,29,31,32,26,32,31,30,0,30,40
28,28,31,29,31,31,26,32,31,31,0,30,40
30,30,31,30,32,32,26,32,30,31,0,30,40
28,29,29,30,32,32,26,32,30,32,0,30,40
30,30,29,30,32,32,26,32,29,32,0,30,40
31,30,29,30,32,31,26,32,28,33,0,30,40
30,30,29,30,31,32,25,32,28,32,0,30,40
30,30,30,30,31,32,26,32,28,32,0,30,40
30,30,30,32,31,31,26,32,28,32,0,30,40
30,30,30,30,32,32,26,32,29,32,0,30,40
28,30,30,32,31,32,27,32,29,32,0,30,40
28,30,30,32,32,32,27,32,29,31,0,30,40
28,29,30,29,32,32,27,32,29,31,0,30,40
28,29,30,29,32,32,27,32,28,30,0,30,40
28,29,31,30,32,31,27,32,28,30,0,30,40
29,29,32,29,33,31,27,32,28,30,0,30,40
29,29,32,30,34,31,28,32,28,30,0,30,40
29,29,33,30,34,31,29,32,28,30,0,30,40
29,29,33,30,34,31,28,32,29,32,0,30,40
29,29,33,30,32,30,29,32,29,32,0,30,40
28,29,33,30,32,31,29,32,29,31,0,30,40
28,29,33,30,32,30,29,32,29,31,0,30,40
29,30,31,30,32,30,29,32,29,31,0,30,40
29,30,31,29,33,31,29,31,29,31,0,30,40
29,30,30,29,33,32,29,30,29,32,0,30,40
29,30,31,29,33,32,29,31,29,32,0,30,40
29,30,30,27,33,32,29,31,29,32,0,30,40
29,29,30,29,32,30,28,31,29,32,0,30,40
28,28,30,29,32,30,28,31,28,32,0,30,40
28,28,30,29,33,30,27,32,28,30,0,30,40
28,29,30,29,33,30,27,31,28,33,0,30,40
27,29,31,30,33,30,28,32,29,32,0,30,40
27,29,31,29,34,33,27,32,29,31,0,30,40
27,29,31,29,34,33,28,32,30,32,0,30,40
28,29,31,30,34,33,28,31,30,32,0,30,40
28,29,31,30,33,32,28,32,31,32,0,30,40
28,29,32,30,33,32,28,30,31,32,0,30,40
28,29,33,30,32,32,28,30,32,33,0,30,40
28,28,33,30,33,32,28,30,32,33,0,30,40
28,28,33,30,33,32,28,31,32,32,0,30,40
27,28,33,31,33,32,28,31,30,32,0,30,40
27,28,33,31,32,33,28,31,29,32,0,30,40
26,28,32,31,33,33,29,31,29,31,0,30,40
26,28,30,31,33,33,29,31,28,31,0,30,40
27,28,32,31,32,33,29,31,28,31,0,30,40
27,28,30,31,33,32,29,31,28,31,0,30,40
27,28,30,31,33,32,29,31,28,32,0,30,40
28,29,30,31,32,32,27,31,27,32,0.5,30,40
28,29,32,31,32,32,27,31,27,32,0.5,30,40
29,29,30,31,31,33,26,32,27,32,0.5,30,40
29,29,31,30,29,33,26,32,28,32,0.5,30,40
29,29,31,30,29,33,26,32,28,32,0.5,30,40
29,31,31,31,30,33,26,30,28,32,0.5,30,40
31,31,31,31,30,33,26,31,28,32,0.5,30,40
31,31,31,31,30,33,27,31,28,32,0.5,30,40
31,31,31,31,30,31,27,28,28,31,0.5,30,40
31,31,30,32,29,31,27,28,29,31,0.5,30,40
30,31,30,32,29,31,26,30,29,33,0.5,30,40
29,31,30,32,29,31,28,30,29,33,0.5,30,40
28,31,30,32,28,31,27,30,29,33,0.5,30,40
28,31,30,31,30,33,27,31,29,33,0.5,30,40
28,31,30,31,30,33,27,31,29,32,0.5,30,40
28,31,29,31,30,33,27,31,29,32,0.5,30,40
28,31,29,32,31,33,27,31,29,32,0.5,30,40
28,31,29,32,31,33,27,31,29,32,0.5,30,40
28,32,30,32,32,33,26,30,28,32,0.5,30,40
28,32,29,32,32,33,27,30,29,32,0.5,30,40
28,30,30,30,32,32,27,30,29,32,0.5,30,40
28,29,30,29,32,32,27,30,28,33,0.5,30,40
28,29,30,29,32,32,26,31,28,33,0.5,30,40
28,29,30,29,31,31,26,31,27,33,0.5,30,40
28,29,30,29,32,31,26,31,27,32,0.5,30,40
27,29,30,31,32,31,26,31,27,33,0.5,30,40
27,30,30,31,31,31,26,30,28,32,0.5,30,40
28,30,30,31,31,31,26,30,28,32,0.5,30,40
27,29,30,31,31,31,26,30,28,32,0.5,30,40
28,29,29,31,31,32,26,31,28,30,0.5,30,40
29,29,30,31,29,32,26,32,28,30,0.5,30,40
30,29,29,31,29,29,26,32,28,32,0.5,30,40
30,29,29,31,29,31,27,32,28,32,0.5,30,40
30,29,29,32,30,31,28,31,29,32,0.5,30,40
30,29,30,32,30,29,27,32,29,32,0.5,30,40
30,29,29,32,30,31,27,31,29,32,0.5,30,40
30,29,29,30,30,31,28,31,29,33,0.5,30,40
30,30,29,29,30,31,29,31,28,32,0.5,30,40
30,30,29,29,29,31,28,31,28,32,0.5,30,40
30,30,29,30,29,31,28,30,28,33,0.5,30,40
30,30,28,30,29,30,29,30,29,30,0.5,30,40
30,29,28,32,29,30,28,29,30,27,0.5,30,40
29,29,29,32,29,31,28,29,30,30,0.5,30,40
30,29,28,33,29,31,28,29,29,27,0.5,30,40
30,29,28,32,29,31,29,29,30,27,0.5,30,40
30,29,29,33,29,31,28,29,29,27,0.5,30,40
30,30,30,32,29,31,28,29,28,30,0.5,30,40
30,30,30,33,28,31,28,29,29,26,0.5,30,40
30,29,30,32,28,31,28,29,29,30,0.5,30,40
30,29,30,32,28,30,28,29,29,30,0.5,30,40
30,29,30,28,31,30,28,29,29,33,0.5,30,40
30,29,30,28,32,30,28,31,29,32,0.5,30,40
29,29,29,28,32,30,28,29,29,32,0.5,30,40
29,29,29,28,32,30,28,29,29,32,0.5,30,40
30,28,29,28,31,30,28,28,29,32,0.5,30,40
30,29,29,29,32,29,28,28,29,32,0.5,30,40
30,29,29,29,30,32,27,28,29,31,0.5,30,40
30,28,29,29,30,32,27,29,28,32,0.5,30,40
29,28,29,29,30,31,27,29,28,31,0.5,30,40
29,29,29,31,30,31,27,30,28,32,0.5,30,40
28,28,29,31,30,31,27,30,28,31,0.5,30,40
28,28,29,31,30,31,28,30,28,31,0.5,30,40
30,28,29,31,29,31,27,30,28,31,0.5,30,40
30,28,28,31,30,31,27,29,28,31,0.5,30,40
29,28,28,30,29,31,27,29,28,31,1,30,40
30,28,28,30,28,31,27,31,28,31,1,30,40
30,28,28,30,28,30,27,31,28,31,1,30,40
29,28,28,30,28,30,27,31,29,32,1,30,40
29,29,28,29,28,31,27,31,29,32,1,30,40
29,27,28,28,28,31,28,30,29,32,1,30,40
28,28,28,29,26,31,28,30,31,33,1,30,40
28,28,30,29,28,33,28,29,30,33,1,30,40
28,28,30,29,28,33,28,29,30,33,1,30,40
28,28,30,29,28,33,28,29,29,33,1,30,40
28,28,30,29,27,33,28,29,29,33,1,30,40
28,29,30,29,28,33,27,29,29,33,1,30,40
28,29,30,29,27,33,28,29,29,33,1,30,40
29,28,30,29,27,32,28,29,29,33,1,30,40
28,28,29,29,27,32,28,29,29,33,1,30,40
28,28,29,29,28,31,28,30,29,33,1,30,40
28,28,29,29,30,31,29,31,28,33,1,30,40
29,28,29,29,30,30,29,31,28,31,1,30,40
28,28,29,28,30,30,29,31,28,30,1,30,40
28,28,29,28,29,30,29,31,28,29,1,30,40
28,28,29,28,29,30,29,31,29,29,1,30,40
28,28,31,28,28,32,26,30,29,27,1,30,40
28,28,31,28,28,32,26,30,29,27,1,30,40
28,28,30,29,28,33,26,30,29,30,1,30,40
28,28,30,30,28,33,26,31,29,32,1,30,40
28,28,30,30,28,33,26,31,28,32,1,30,40
27,28,30,30,28,33,25,33,30,32,1,30,40
27,28,30,31,28,33,26,32,28,32,1,30,40
27,28,30,31,24,33,26,32,28,33,1,30,40
27,29,30,33,24,32,26,32,28,33,1,30,40
27,29,30,34,27,33,26,32,28,33,1,30,40
27,29,30,34,27,33,27,32,28,33,1,30,40
27,29,30,35,27,33,27,32,28,32,1,30,40
28,29,31,34,27,33,27,32,28,32,1,30,40
28,29,32,33,28,33,27,32,28,32,1,30,40
28,29,32,32,28,33,27,32,27,32,1,30,40
29,29,32,30,27,33,26,32,27,31,1,30,40
29,29,32,30,27,32,26,32,28,31,1,30,40
28,29,31,30,27,33,26,32,28,31,1,30,40
27,29,31,30,27,33,26,32,27,31,1,30,40
27,28,29,30,27,34,25,32,27,31,1,30,40
27,28,29,30,27,34,26,31,27,29,1,30,40
28,28,30,30,26,34,26,31,27,29,1,30,40
29,28,30,30,26,34,26,31,27,30,1,30,40
29,28,30,30,26,34,26,31,27,30,1,30,40
29,28,32,30,27,33,26,32,28,28,1,30,40
28,28,32,30,26,34,26,32,28,28,1,30,40
28,28,31,30,27,34,27,33,28,28,1,30,40
27,28,31,30,27,34,27,33,28,28,1,30,40
27,29,31,30,27,36,26,33,28,28,1,30,40
27,29,31,30,27,36,26,33,29,28,1,30,40
27,30,31,30,27,34,26,33,28,28,1,30,40
27,30,31,30,27,34,26,33,28,28,1,30,40
28,30,31,30,27,34,26,33,28,28,1,30,40
28,30,31,30,26,34,27,32,29,32,1,30,40
28,31,31,30,26,35,28,32,28,32,1,30,40
29,30,31,30,26,35,28,32,29,33,1,30,40
29,29,31,30,26,35,28,32,29,33,1,30,40
28,29,31,30,26,35,28,32,30,34,1,30,40
28,29,30,30,26,35,28,32,29,33,1,30,40
28,29,30,30,24,34,26,30,29,33,1,30,40
28,29,30,30,26,35,26,30,29,31,1,30,40
28,29,29,31,26,35,26,30,27,30,1,30,40
29,29,29,31,27,34,27,32,27,30,1,30,40
29,30,29,31,27,34,27,32,27,30,1.5,30,40
27,31,30,31,27,34,27,33,26,31,1.5,30,40
27,31,30,30,27,33,26,33,26,30,1.5,30,40
29,30,32,29,27,33,26,31,28,30,1.5,30,40
27,30,32,28,25,33,26,31,28,30,1.5,30,40
29,29,30,25,27,32,26,30,30,30,1.5,30,40
29,29,30,25,25,32,26,30,30,28,1.5,30,40
29,28,31,26,25,33,29,30,30,28,1.5,30,40
29,29,30,26,25,32,29,32,31,28,1.5,30,40
29,29,30,26,25,33,29,32,29,28,1.5,30,40
28,28,30,28,25,33,29,32,29,31,1.5,30,40
28,28,30,28,27,32,29,28,28,33,1.5,30,40
28,28,30,28,27,32,29,28,26,33,1.5,30,40
28,28,31,28,27,32,29,28,26,33,1.5,30,40
28,28,31,28,27,32,29,31,26,32,1.5,30,40
28,28,32,27,26,32,29,31,26,32,1.5,30,40
28,28,31,27,26,32,29,31,26,32,1.5,30,40
29,29,31,27,26,32,28,32,28,29,1.5,30,40
29,29,31,27,25,32,28,33,28,29,1.5,30,40
29,29,31,27,25,32,28,32,29,29,1.5,30,40
29,28,31,28,25,32,28,32,29,30,1.5,30,40
29,29,31,28,25,31,28,32,29,32,1.5,30,40
29,28,31,27,25,31,28,31,29,32,1.5,30,40
27,28,31,27,26,33,28,31,29,32,1.5,30,40
27,28,31,27,25,33,27,31,29,32,1.5,30,40
28,28,31,27,25,33,27,31,29,32,1.5,30,40
28,28,31,29,26,33,27,31,29,33,1.5,30,40
28,28,32,29,26,33,27,31,29,33,1.5,30,40
29,28,32,29,26,33,27,31,29,33,1.5,30,40
29,28,31,29,26,33,27,30,29,32,1.5,30,40
29,28,32,27,27,33,27,30,27,32,1.5,30,40
29,28,32,27,28,33,27,30,27,31,1.5,30,40
29,27,32,27,27,33,27,30,29,31,1.5,30,40
28,27,32,28,26,33,28,30,29,31,1.5,30,40
29,28,32,28,25,33,28,30,29,30,1.5,30,40
28,28,32,28,25,33,28,30,29,30,1.5,30,40
28,28,32,28,25,33,27,30,29,32,1.5,30,40
29,28,32,28,25,33,27,30,29,33,1.5,30,40
30,28,31,28,25,33,27,30,29,32,1.5,30,40
30,28,32,30,26,32,27,30,28,33,1.5,30,40
30,28,32,30,26,31,28,30,29,33,1.5,30,40
29,28,30,30,25,31,28,29,29,33,1.5,30,40
29,28,30,30,25,31,28,29,30,32,1.5,30,40
29,29,30,27,25,32,28,30,29,31,1.5,30,40
29,29,30,25,25,32,29,31,29,31,1.5,30,40
28,29,30,25,23,33,28,32,28,31,1.5,30,40
28,28,31,25,23,33,28,32,28,31,1.5,30,40
28,29,32,25,23,34,29,32,28,31,1.5,30,40
28,29,31,27,23,34,29,32,28,31,1.5,30,40
29,28,31,28,24,33,29,32,28,31,1.5,30,40
29,28,31,28,24,32,29,32,28,31,1.5,30,40
29,29,30,28,24,32,29,32,28,33,1.5,30,40
29,28,30,28,24,30,29,31,28,35,1.5,30,40
29,28,30,27,23,30,28,31,28,33,1.5,30,40
29,29,30,27,23,30,28,30,29,33,1.5,30,40
29,30,30,27,23,30,28,31,29,32,1.5,30,40
28,30,30,27,24,32,27,30,29,31,1.5,30,40
28,30,31,28,24,34,27,30,28,31,1.5,30,40
28,30,31,28,24,32,26,29,28,32,1.5,30,40
28,30,31,27,24,32,26,30,28,31,1.5,30,40
30,29,31,27,25,32,26,29,28,31,1.5,30,40
30,29,32,28,25,32,27,29,28,33,1.5,30,40
30,29,32,28,26,32,27,29,28,31,1.5,30,40
30,29,31,28,26,32,29,28,28,31,1.5,30,40
30,29,30,28,26,32,28,28,28,31,0,60,40
30,29,30,28,28,32,28,29,28,31,0,60,40
29,29,29,29,28,32,27,29,28,31,0,60,40
29,30,30,29,32,32,26,30,28,32,0,60,40
28,30,30,29,32,32,26,32,28,33,0,60,40
28,30,30,29,32,32,26,32,28,33,0,60,40
29,30,30,29,32,30,26,33,29,33,0,60,40
29,30,30,29,32,30,27,33,28,33,0,60,40
28,30,30,29,31,30,27,33,28,32,0,60,40
29,31,30,29,31,30,27,33,28,32,0,60,40
29,31,30,29,31,32,27,33,28,32,0,60,40
29,32,30,29,31,33,28,33,28,32,0,60,40
28,32,30,27,31,33,28,32,28,30,0,60,40
28,32,31,26,33,33,28,31,28,30,0,60,40
28,32,31,27,33,33,28,30,28,32,0,60,40
29,32,31,27,33,33,28,29,28,32,0,60,40
28,30,31,28,33,33,29,29,28,31,0,60,40
28,30,31,28,32,33,27,29,30,31,0,60,40
29,30,29,29,32,33,27,30,28,31,0,60,40
29,31,29,29,32,32,27,30,28,28,0,60,40
28,31,28,30,32,32,27,30,29,26,0,60,40
29,31,28,31,32,32,27,30,29,26,0,60,40
29,31,28,31,32,32,27,30,29,26,0,60,40
28,30,29,31,32,32,27,30,29,28,0,60,40
28,30,30,31,32,32,27,30,29,30,0,60,40
28,30,30,30,32,32,27,30,29,31,0,60,40
28,30,30,30,31,32,26,30,29,31,0,60,40
28,30,30,30,32,32,27,30,29,31,0,60,40
28,30,28,33,32,32,27,30,29,32,0,60,40
28,30,28,33,32,33,27,30,29,32,0,60,40
28,30,28,33,32,33,28,30,29,31,0,60,40
28,29,28,33,32,33,28,30,30,31,0,60,40
28,29,29,33,33,33,28,30,30,28,0,60,40
29,29,30,32,33,31,28,30,29,28,0,60,40
29,29,30,32,32,31,27,30,29,28,0,60,40
29,29,30,31,32,32,27,31,29,29,0,60,40
28,29,30,31,32,32,27,30,29,32,0,60,40
28,29,30,31,31,33,28,30,29,32,0,60,40
28,29,30,31,31,33,28,31,29,32,0,60,40
28,29,30,31,30,33,28,31,29,29,0,60,40
29,29,30,31,31,33,27,31,28,29,0,60,40
30,29,29,31,31,33,27,32,27,29,0,60,40
30,29,29,31,31,33,27,31,27,30,0,60,40
30,29,29,30,29,33,27,31,27,30,0,60,40
30,29,31,29,29,33,27,31,28,30,0,60,40
30,29,31,29,29,33,27,31,28,30,0,60,40
30,29,31,30,29,33,27,31,28,28,0,60,40
30,29,31,30,29,33,27,31,27,28,0,60,40
30,28,31,30,29,33,27,31,27,28,0,60,40
29,28,30,31,29,33,27,31,27,31,0,60,40
30,28,30,31,29,33,28,31,28,31,0,60,40
29,28,30,30,29,33,28,31,28,31,0,60,40
29,28,29,32,29,33,28,30,28,32,0,60,40
29,29,30,32,31,31,28,31,28,31,0,60,40
30,31,30,32,32,33,28,30,28,29,0,60,40
29,31,30,31,32,33,28,30,28,29,0,60,40
30,31,29,32,32,33,27,30,29,29,0,60,40
29,29,30,32,32,33,27,29,28,29,0,60,40
30,29,29,32,32,33,27,29,26,29,0,60,40
30,29,29,33,31,32,27,29,26,29,0,60,40
30,29,29,33,31,32,26,28,28,30,0,60,40
30,29,27,33,31,32,26,29,28,29,0,60,40
30,29,27,31,31,32,26,29,28,34,0,60,40
30,29,27,33,31,33,26,29,28,33,0,60,40
30,29,27,31,31,33,26,29,29,33,0.5,60,40
30,28,27,31,31,33,28,29,30,32,0.5,60,40
29,28,29,31,30,29,28,30,30,32,0.5,60,40
29,28,30,28,30,29,28,30,29,32,0.5,60,40
29,28,30,28,30,29,28,30,29,32,0.5,60,40
29,28,30,29,31,32,28,30,29,32,0.5,60,40
28,29,30,30,31,32,28,30,29,33,0.5,60,40
28,29,30,29,33,32,28,30,29,33,0.5,60,40
28,30,30,30,33,30,28,30,29,33,0.5,60,40
28,30,30,30,33,30,28,30,29,33,0.5,60,40
28,30,30,28,33,30,28,30,29,33,0.5,60,40
28,30,30,27,31,30,28,30,29,32,0.5,60,40
28,29,30,28,31,30,28,29,28,28,0.5,60,40
29,29,30,28,31,31,28,31,28,28,0.5,60,40
29,29,30,28,30,32,28,29,28,28,0.5,60,40
29,29,30,28,30,31,29,31,28,28,0.5,60,40
28,29,30,28,30,32,29,30,29,28,0.5,60,40
29,30,30,28,30,32,29,30,29,28,0.5,60,40
29,30,30,28,27,32,29,30,30,28,0.5,60,40
29,30,31,28,30,32,28,30,30,30,0.5,60,40
28,30,31,28,28,32,28,30,30,30,0.5,60,40
29,30,31,29,28,33,28,30,30,30,0.5,60,40
29,29,32,29,31,31,28,30,30,30,0.5,60,40
28,29,32,29,31,31,27,28,28,30,0.5,60,40
29,29,32,29,32,31,26,28,28,30,0.5,60,40
29,29,32,30,33,32,25,30,28,28,0.5,60,40
29,29,32,30,34,31,25,30,28,30,0.5,60,40
29,30,32,30,34,30,25,30,27,30,0.5,60,40
29,30,32,30,33,31,26,31,27,33,0.5,60,40
29,30,32,30,34,31,26,30,27,33,0.5,60,40
29,30,32,29,33,31,29,30,27,33,0.5,60,40
30,31,32,29,33,31,27,30,27,29,0.5,60,40
30,31,32,29,33,32,27,30,27,29,0.5,60,40
30,31,32,29,33,32,27,29,28,29,0.5,60,40
28,30,32,29,32,32,27,30,28,29,0.5,60,40
28,30,32,29,30,31,27,30,28,27,0.5,60,40
28,30,31,30,29,31,27,30,28,29,0.5,60,40
28,30,31,30,30,31,27,29,28,30,0.5,60,40
28,30,31,30,30,31,27,30,28,31,0.5,60,40
29,30,31,30,30,31,27,29,28,30,0.5,60,40
27,30,31,30,31,31,27,28,28,30,0.5,60,40
27,31,31,28,31,31,27,28,28,28,0.5,60,40
28,31,31,28,31,31,26,30,28,28,0.5,60,40
29,31,31,28,31,29,26,30,27,28,0.5,60,40
29,31,32,28,32,31,26,30,27,28,0.5,60,40
29,31,31,29,32,31,26,31,28,28,0.5,60,40
29,31,31,29,32,33,28,31,27,28,0.5,60,40
29,31,31,28,32,33,28,31,27,28,0.5,60,40
29,30,32,28,33,33,28,31,28,29,0.5,60,40
29,29,32,28,33,31,28,31,28,34,0.5,60,40
29,31,32,28,33,31,28,31,27,34,0.5,60,40
29,29,32,28,33,31,28,29,27,34,0.5,60,40
28,29,32,28,33,31,28,29,27,34,0.5,60,40
28,31,30,29,33,31,28,29,27,33,0.5,60,40
29,31,30,29,32,31,28,29,27,32,0.5,60,40
29,30,30,29,32,31,28,29,27,32,0.5,60,40
29,30,30,29,32,31,28,31,28,29,0.5,60,40
29,30,31,29,32,32,28,31,28,29,0.5,60,40
28,29,32,29,34,33,28,32,28,29,0.5,60,40
28,29,32,29,34,34,28,33,28,29,0.5,60,40
28,30,32,29,32,34,26,33,28,28,0.5,60,40
28,30,31,29,32,35,26,33,28,29,0.5,60,40
29,29,32,28,32,34,27,33,27,31,0.5,60,40
29,29,31,28,32,35,27,32,26,34,0.5,60,40
29,29,31,28,33,34,27,31,26,31,1,60,40
29,29,31,28,34,34,27,31,27,31,1,60,40
29,29,31,28,34,34,27,31,27,31,1,60,40
29,29,31,28,35,34,27,31,29,31,1,60,40
29,29,32,28,35,33,27,29,29,31,1,60,40
30,29,31,27,36,31,27,29,29,31,1,60,40
29,29,32,27,35,31,28,29,29,28,1,60,40
29,29,32,27,35,31,27,29,29,28,1,60,40
29,29,31,27,35,31,27,29,28,28,1,60,40
28,29,31,29,35,32,28,30,28,27,1,60,40
28,29,31,29,33,32,28,30,28,28,1,60,40
29,29,31,29,33,29,28,30,28,29,1,60,40
29,29,31,29,33,29,28,30,28,29,1,60,40
28,29,31,29,33,29,28,29,29,29,1,60,40
28,29,31,29,33,29,28,29,29,29,1,60,40
28,29,31,27,33,35,27,31,29,29,1,60,40
28,29,32,27,33,35,28,29,29,29,1,60,40
28,28,32,26,34,35,28,29,29,28,1,60,40
28,28,32,27,34,35,28,29,29,28,1,60,40
29,29,31,27,33,35,28,29,29,28,1,60,40
30,29,31,28,34,35,28,29,29,28,1,60,40
30,29,31,28,33,33,28,29,29,28,1,60,40
30,29,31,28,32,33,28,29,29,29,1,60,40
30,29,30,28,31,33,29,31,29,28,1,60,40
29,29,30,28,31,31,28,31,29,29,1,60,40
29,31,32,28,31,33,29,31,29,29,1,60,40
29,29,30,27,31,33,28,29,29,30,1,60,40
29,30,30,29,30,31,27,29,29,29,1,60,40
29,30,30,29,29,31,26,29,29,29,1,60,40
29,30,31,26,29,31,27,29,29,29,1,60,40
29,28,31,26,29,31,27,29,28,29,1,60,40
29,30,31,26,30,32,29,29,28,29,1,60,40
29,29,30,26,31,32,29,30,28,29,1,60,40
30,30,30,28,33,32,29,32,30,29,1,60,40
29,30,29,29,34,32,28,34,28,27,1,60,40
29,31,29,29,33,32,28,34,28,27,1,60,40
29,30,29,29,34,32,28,32,30,27,1,60,40
28,30,29,28,33,32,28,32,30,27,1,60,40
28,30,29,28,33,32,28,32,28,28,1,60,40
29,30,30,28,32,32,28,31,29,28,1,60,40
29,30,31,28,32,33,28,31,30,28,1,60,40
29,31,31,29,32,33,28,32,29,28,1,60,40
29,31,31,29,32,33,28,32,28,28,1,60,40
29,31,31,29,32,33,28,32,28,28,1,60,40
29,31,30,29,32,33,28,32,28,28,1,60,40
27,30,30,28,31,33,28,33,28,28,1,60,40
28,29,31,27,31,33,29,33,28,28,1,60,40
28,29,31,27,32,33,28,33,28,28,1,60,40
28,30,30,26,32,33,28,33,30,28,1,60,40
29,30,30,26,32,33,28,33,30,28,1,60,40
30,31,30,26,32,33,28,30,30,28,1,60,40
30,31,30,27,32,33,26,29,30,28,1,60,40
30,31,30,27,32,33,26,29,30,28,1,60,40
29,31,30,29,33,32,26,29,28,28,1,60,40
29,30,30,30,32,32,27,29,28,28,1,60,40
28,30,31,30,32,32,27,30,28,28,1,60,40
29,30,31,28,32,33,27,31,28,27,1,60,40
28,30,30,28,31,33,27,32,28,27,1,60,40
28,30,30,28,31,33,27,32,29,27,1,60,40
28,30,30,28,30,32,27,30,29,28,1,60,40
28,30,30,29,30,32,28,31,29,29,1,60,40
28,31,29,29,30,32,28,31,29,29,1,60,40
29,30,30,29,30,33,28,31,28,29,1,60,40
30,30,30,30,30,33,28,31,28,29,1,60,40
30,30,29,30,31,33,28,31,28,29,1.5,60,40
30,30,30,30,32,34,28,31,27,27,1.5,60,40
30,30,30,25,34,33,28,30,27,29,1.5,60,40
30,30,29,24,34,32,26,29,28,28,1.5,60,40
28,30,29,24,34,31,26,30,28,29,1.5,60,40
30,30,29,24,34,31,26,29,27,28,1.5,60,40
29,30,29,24,33,31,26,29,28,28,1.5,60,40
29,30,29,24,33,30,25,30,28,28,1.5,60,40
29,29,30,24,33,30,25,30,28,28,1.5,60,40
29,29,31,23,33,31,25,30,28,28,1.5,60,40
29,29,31,23,33,32,25,30,28,28,1.5,60,40
30,29,31,23,34,32,25,30,28,29,1.5,60,40
30,29,31,24,33,33,25,30,29,29,1.5,60,40
29,29,29,22,33,33,25,30,29,28,1.5,60,40
30,30,29,24,30,33,25,30,29,27,1.5,60,40
30,30,30,24,30,33,25,29,30,27,1.5,60,40
29,30,29,25,30,33,25,29,30,27,1.5,60,40
29,30,29,26,30,35,27,29,30,30,1.5,60,40
30,30,29,26,32,35,25,29,30,30,1.5,60,40
30,29,29,26,32,35,25,29,29,30,1.5,60,40
30,29,28,26,32,35,25,29,29,30,1.5,60,40
30,29,29,26,33,35,25,30,28,30,1.5,60,40
30,29,29,25,32,35,25,30,28,29,1.5,60,40
30,29,28,24,32,32,25,29,28,29,1.5,60,40
29,29,28,23,32,33,25,29,28,29,1.5,60,40
29,29,28,24,33,33,26,29,29,29,1.5,60,40
28,29,28,25,33,33,25,29,29,27,1.5,60,40
28,29,28,26,34,33,25,30,29,27,1.5,60,40
28,28,29,26,34,33,26,30,29,27,1.5,60,40
28,28,29,26,34,33,26,30,29,28,1.5,60,40
27,29,29,26,34,33,26,30,29,28,1.5,60,40
27,29,29,25,34,33,26,30,29,28,1.5,60,40
27,29,29,25,34,33,26,30,29,29,1.5,60,40
28,29,30,25,34,33,26,30,29,28,1.5,60,40
28,29,29,24,34,33,26,31,29,27,1.5,60,40
28,29,29,24,35,33,27,31,29,28,1.5,60,40
28,29,29,24,35,33,26,31,29,28,1.5,60,40
29,29,29,24,34,34,26,31,30,27,1.5,60,40
29,29,28,23,33,33,26,31,30,27,1.5,60,40
29,29,28,22,33,33,26,30,30,28,1.5,60,40
28,29,28,23,32,33,26,30,30,28,1.5,60,40
28,29,28,23,31,33,26,31,30,29,1.5,60,40
28,29,27,23,31,33,26,30,27,29,1.5,60,40
28,29,28,24,31,33,26,30,26,29,1.5,60,40
29,29,29,24,33,32,26,29,26,29,1.5,60,40
29,29,29,23,33,32,26,29,26,29,1.5,60,40
29,29,29,24,33,32,26,29,26,28,1.5,60,40
29,29,29,24,33,32,27,29,27,30,1.5,60,40
29,29,29,23,33,32,27,30,27,30,1.5,60,40
29,29,29,25,33,32,27,30,27,29,1.5,60,40
29,29,29,25,33,33,27,32,28,29,1.5,60,40
29,28,30,24,33,33,27,32,27,29,1.5,60,40
29,28,30,24,33,33,27,32,27,29,1.5,60,40
29,28,30,24,33,33,27,32,30,29,1.5,60,40
28,29,29,24,33,33,29,33,30,29,1.5,60,40
27,29,29,24,32,33,27,32,30,29,1.5,60,40
28,29,29,22,33,33,27,32,30,30,1.5,60,40
28,29,29,23,33,33,26,32,30,30,1.5,60,40
27,29,29,23,33,33,26,29,31,29,1.5,60,40
27,28,29,24,33,33,25,29,31,30,1.5,60,40
27,31,29,25,33,33,25,29,30,29,1.5,60,40
27,30,29,26,33,32,26,29,31,29,1.5,60,40
27,30,30,26,33,32,27,29,30,28,1.5,60,40
